Interaction_ID,Customer_ID,Product_ID,Interaction_Type,Timestamp,Session_ID,Search_Keyword,Category,Device,Time_Spent,Product_Viewed,Added_To_Wishlist,Added_To_Cart,Purchased,Rating_Given
INT_0028970,CUST_02305,PROD_00128,Purchase,2026-04-05 23:32:11,SESS_171044,,Fashion,Tablet,288,1,0,1,1,0
INT_0028971,CUST_02305,PROD_00128,Rating,2026-04-08 23:32:11,SESS_171044,,Fashion,Tablet,68,1,0,1,1,4
INT_0028972,CUST_02305,PROD_00132,View,2026-04-05 23:33:30,SESS_171044,,Fashion,Tablet,35,1,0,0,0,0
INT_0028973,CUST_02305,PROD_00132,Wishlist,2026-04-05 23:33:30,SESS_171044,,Fashion,Tablet,11,1,1,0,0,0
INT_0028974,CUST_02411,PROD_00059,Search,2026-06-30 13:21:35,SESS_151914,mid-range,Mobiles,Tablet,36,0,0,0,0,0
INT_0028975,CUST_02411,PROD_00082,View,2026-06-30 13:22:27,SESS_151914,,Mobiles,Tablet,131,1,0,0,0,0
INT_0028976,CUST_02411,PROD_00082,Wishlist,2026-06-30 13:22:27,SESS_151914,,Mobiles,Tablet,30,1,1,0,0,0
INT_0028977,CUST_02411,PROD_00082,Cart,2026-06-30 13:22:27,SESS_151914,,Mobiles,Tablet,54,1,1,1,0,0
INT_0028978,CUST_02411,PROD_00082,Purchase,2026-06-30 13:22:27,SESS_151914,,Mobiles,Tablet,244,1,1,1,1,0
INT_0028979,CUST_02411,PROD_00082,Rating,2026-07-03 13:22:27,SESS_151914,,Mobiles,Tablet,68,1,1,1,1,4
INT_0028980,CUST_02411,PROD_00012,Purchase,2026-06-30 13:22:27,SESS_151914,,Electronics,Tablet,81,1,0,1,1,0
INT_0028981,CUST_02411,PROD_00067,View,2026-06-30 13:24:59,SESS_151914,,Mobiles,Tablet,209,1,0,0,0,0
INT_0028982,CUST_02411,PROD_00067,Cart,2026-06-30 13:24:59,SESS_151914,,Mobiles,Tablet,87,1,0,1,0,0
INT_0028983,CUST_00428,PROD_00015,Search,2026-08-16 04:39:35,SESS_961288,electronics,Electronics,Mobile App,47,0,0,0,0,0
INT_0028984,CUST_00428,PROD_00021,View,2026-08-16 04:40:29,SESS_961288,,Electronics,Mobile App,44,1,0,0,0,0
INT_0028985,CUST_00428,PROD_00021,Cart,2026-08-16 04:40:29,SESS_961288,,Electronics,Mobile App,25,1,0,1,0,0
INT_0028986,CUST_02288,PROD_00270,Search,2026-07-08 19:48:35,SESS_160174,bedding,Home,Mobile Web,46,0,0,0,0,0
INT_0028987,CUST_02288,PROD_00262,View,2026-07-08 19:50:50,SESS_160174,,Home,Mobile Web,118,1,0,0,0,0
INT_0028988,CUST_02288,PROD_00259,View,2026-07-08 19:52:17,SESS_160174,,Home,Mobile Web,51,1,0,0,0,0
INT_0028989,CUST_02883,PROD_00204,Search,2026-07-22 14:23:35,SESS_641980,running shoes,Footwear,Desktop,37,0,0,0,0,0
INT_0028990,CUST_02883,PROD_00175,View,2026-07-22 14:26:08,SESS_641980,,Footwear,Desktop,190,1,0,0,0,0
INT_0028991,CUST_02883,PROD_00175,Cart,2026-07-22 14:26:08,SESS_641980,,Footwear,Desktop,47,1,0,1,0,0
INT_0028992,CUST_02883,PROD_00186,View,2026-07-22 14:26:46,SESS_641980,,Footwear,Desktop,20,1,0,0,0,0
INT_0028993,CUST_02883,PROD_00184,View,2026-07-22 14:29:21,SESS_641980,,Footwear,Desktop,237,1,0,0,0,0
INT_0028994,CUST_00727,PROD_00062,Search,2026-06-04 10:50:35,SESS_444965,mobiles,Mobiles,Tablet,59,0,0,0,0,0
INT_0028995,CUST_00727,PROD_00051,View,2026-06-04 10:52:14,SESS_444965,,Mobiles,Tablet,167,1,0,0,0,0
INT_0028996,CUST_00727,PROD_00051,Cart,2026-06-04 10:52:14,SESS_444965,,Mobiles,Tablet,52,1,0,1,0,0
INT_0028997,CUST_00727,PROD_00051,Purchase,2026-06-04 10:52:14,SESS_444965,,Mobiles,Tablet,285,1,0,1,1,0
INT_0028998,CUST_00727,PROD_00051,Rating,2026-06-07 10:52:14,SESS_444965,,Mobiles,Tablet,36,1,0,1,1,4
INT_0028999,CUST_00727,PROD_00531,Purchase,2026-06-04 10:52:14,SESS_444965,,Accessories,Tablet,45,1,0,1,1,0
INT_0029000,CUST_00997,PROD_00044,Search,2026-08-14 18:00:35,SESS_269083,mid-range,Mobiles,Tablet,17,0,0,0,0,0
INT_0029001,CUST_00997,PROD_00050,View,2026-08-14 18:02:20,SESS_269083,,Mobiles,Tablet,36,1,0,0,0,0
INT_0029002,CUST_00997,PROD_00050,Cart,2026-08-14 18:02:20,SESS_269083,,Mobiles,Tablet,48,1,0,1,0,0
INT_0029003,CUST_00997,PROD_00050,Purchase,2026-08-14 18:02:20,SESS_269083,,Mobiles,Tablet,68,1,0,1,1,0
INT_0029004,CUST_00997,PROD_00050,Rating,2026-08-16 18:02:20,SESS_269083,,Mobiles,Tablet,67,1,0,1,1,3
INT_0029005,CUST_00997,PROD_00546,Purchase,2026-08-14 18:02:20,SESS_269083,,Accessories,Tablet,89,1,0,1,1,0
INT_0029006,CUST_00982,PROD_00373,Search,2026-08-20 06:34:35,SESS_123222,living room,Furniture,Mobile Web,15,0,0,0,0,0
INT_0029007,CUST_00982,PROD_00367,View,2026-08-20 06:37:12,SESS_123222,,Furniture,Mobile Web,78,1,0,0,0,0
INT_0029008,CUST_00982,PROD_00371,View,2026-08-20 06:37:51,SESS_123222,,Furniture,Mobile Web,62,1,0,0,0,0
INT_0029009,CUST_00982,PROD_00371,Wishlist,2026-08-20 06:37:51,SESS_123222,,Furniture,Mobile Web,15,1,1,0,0,0
INT_0029010,CUST_00982,PROD_00371,Cart,2026-08-20 06:37:51,SESS_123222,,Furniture,Mobile Web,84,1,1,1,0,0
INT_0029011,CUST_00982,PROD_00371,Purchase,2026-08-20 06:37:51,SESS_123222,,Furniture,Mobile Web,134,1,1,1,1,0
INT_0029012,CUST_00982,PROD_00371,Rating,2026-08-25 06:37:51,SESS_123222,,Furniture,Mobile Web,84,1,1,1,1,3
INT_0029013,CUST_00982,PROD_00356,View,2026-08-20 06:40:17,SESS_123222,,Furniture,Mobile Web,229,1,0,0,0,0
INT_0029014,CUST_00982,PROD_00351,View,2026-08-20 06:42:59,SESS_123222,,Furniture,Mobile Web,189,1,0,0,0,0
INT_0029015,CUST_01033,PROD_00491,Search,2026-07-01 04:29:35,SESS_587498,accessories,Gaming,Desktop,59,0,0,0,0,0
INT_0029016,CUST_01033,PROD_00489,View,2026-07-01 04:30:17,SESS_587498,,Gaming,Desktop,95,1,0,0,0,0
INT_0029017,CUST_01033,PROD_00470,View,2026-07-01 04:33:00,SESS_587498,,Gaming,Desktop,155,1,0,0,0,0
INT_0029018,CUST_01033,PROD_00466,View,2026-07-01 04:33:30,SESS_587498,,Gaming,Desktop,82,1,0,0,0,0
INT_0029019,CUST_01033,PROD_00502,View,2026-07-01 04:35:03,SESS_587498,,Gaming,Desktop,30,1,0,0,0,0
INT_0029020,CUST_01033,PROD_00502,Cart,2026-07-01 04:35:03,SESS_587498,,Gaming,Desktop,43,1,0,1,0,0
INT_0029021,CUST_01033,PROD_00502,Purchase,2026-07-01 04:35:03,SESS_587498,,Gaming,Desktop,129,1,0,1,1,0
INT_0029022,CUST_01033,PROD_00502,Rating,2026-07-08 04:35:03,SESS_587498,,Gaming,Desktop,88,1,0,1,1,3
INT_0029023,CUST_02037,PROD_00011,Search,2026-08-15 04:40:35,SESS_748041,smart devices,Electronics,Mobile Web,59,0,0,0,0,0
INT_0029024,CUST_02037,PROD_00002,View,2026-08-15 04:41:05,SESS_748041,,Electronics,Mobile Web,83,1,0,0,0,0
INT_0029025,CUST_02037,PROD_00004,View,2026-08-15 04:43:58,SESS_748041,,Electronics,Mobile Web,163,1,0,0,0,0
INT_0029026,CUST_02234,PROD_00201,Search,2026-08-03 07:50:35,SESS_795037,footwear,Footwear,Mobile App,44,0,0,0,0,0
INT_0029027,CUST_02234,PROD_00169,View,2026-08-03 07:51:40,SESS_795037,,Footwear,Mobile App,183,1,0,0,0,0
INT_0029028,CUST_02234,PROD_00169,Wishlist,2026-08-03 07:51:40,SESS_795037,,Footwear,Mobile App,9,1,1,0,0,0
INT_0029029,CUST_02234,PROD_00204,View,2026-08-03 07:53:10,SESS_795037,,Footwear,Mobile App,83,1,0,0,0,0
INT_0029030,CUST_02234,PROD_00204,Cart,2026-08-03 07:53:10,SESS_795037,,Footwear,Mobile App,65,1,0,1,0,0
INT_0029031,CUST_02234,PROD_00204,Purchase,2026-08-03 07:53:10,SESS_795037,,Footwear,Mobile App,236,1,0,1,1,0
INT_0029032,CUST_02234,PROD_00204,Rating,2026-08-10 07:53:10,SESS_795037,,Footwear,Mobile App,76,1,0,1,1,3
INT_0029033,CUST_02234,PROD_00400,Purchase,2026-08-03 07:53:10,SESS_795037,,Sports,Mobile App,64,1,0,1,1,0
INT_0029034,CUST_02234,PROD_00186,View,2026-08-03 07:54:34,SESS_795037,,Footwear,Mobile App,147,1,0,0,0,0
INT_0029035,CUST_02234,PROD_00198,View,2026-08-03 07:56:44,SESS_795037,,Footwear,Mobile App,36,1,0,0,0,0
INT_0029036,CUST_02873,PROD_00563,Search,2026-05-24 02:19:35,SESS_254193,grocery,Grocery,Mobile App,16,0,0,0,0,0
INT_0029037,CUST_02873,PROD_00587,View,2026-05-24 02:20:25,SESS_254193,,Grocery,Mobile App,240,1,0,0,0,0
INT_0029038,CUST_02873,PROD_00587,Cart,2026-05-24 02:20:25,SESS_254193,,Grocery,Mobile App,67,1,0,1,0,0
INT_0029039,CUST_02873,PROD_00566,View,2026-05-24 02:23:04,SESS_254193,,Grocery,Mobile App,194,1,0,0,0,0
INT_0029040,CUST_02873,PROD_00566,Cart,2026-05-24 02:23:04,SESS_254193,,Grocery,Mobile App,89,1,0,1,0,0
INT_0029041,CUST_02873,PROD_00552,View,2026-05-24 02:24:02,SESS_254193,,Grocery,Mobile App,25,1,0,0,0,0
INT_0029042,CUST_02873,PROD_00552,Cart,2026-05-24 02:24:02,SESS_254193,,Grocery,Mobile App,27,1,0,1,0,0
INT_0029043,CUST_02873,PROD_00556,View,2026-05-24 02:26:11,SESS_254193,,Grocery,Mobile App,27,1,0,0,0,0
INT_0029044,CUST_02132,PROD_00228,Search,2026-04-25 13:36:35,SESS_782073,beauty,Beauty,Tablet,19,0,0,0,0,0
INT_0029045,CUST_02132,PROD_00220,View,2026-04-25 13:39:34,SESS_782073,,Beauty,Tablet,174,1,0,0,0,0
INT_0029046,CUST_02132,PROD_00226,View,2026-04-25 13:41:04,SESS_782073,,Beauty,Tablet,159,1,0,0,0,0
INT_0029047,CUST_02132,PROD_00226,Cart,2026-04-25 13:41:04,SESS_782073,,Beauty,Tablet,42,1,0,1,0,0
INT_0029048,CUST_02132,PROD_00235,View,2026-04-25 13:41:45,SESS_782073,,Beauty,Tablet,78,1,0,0,0,0
INT_0029049,CUST_01371,PROD_00440,Search,2026-05-08 21:13:35,SESS_809854,books,Books,Mobile Web,42,0,0,0,0,0
INT_0029050,CUST_01371,PROD_00453,View,2026-05-08 21:15:16,SESS_809854,,Books,Mobile Web,235,1,0,0,0,0
INT_0029051,CUST_01371,PROD_00437,View,2026-05-08 21:16:45,SESS_809854,,Books,Mobile Web,235,1,0,0,0,0
INT_0029052,CUST_01371,PROD_00437,Wishlist,2026-05-08 21:16:45,SESS_809854,,Books,Mobile Web,15,1,1,0,0,0
INT_0029053,CUST_01371,PROD_00434,View,2026-05-08 21:18:36,SESS_809854,,Books,Mobile Web,138,1,0,0,0,0
INT_0029054,CUST_01296,PROD_00046,Search,2026-07-09 12:34:35,SESS_700782,mid-range,Mobiles,Desktop,30,0,0,0,0,0
INT_0029055,CUST_01296,PROD_00067,View,2026-07-09 12:36:15,SESS_700782,,Mobiles,Desktop,239,1,0,0,0,0
INT_0029056,CUST_02186,PROD_00415,Search,2026-08-27 08:37:35,SESS_215324,fitness equipment,Sports,Mobile Web,57,0,0,0,0,0
INT_0029057,CUST_02186,PROD_00406,View,2026-08-27 08:39:06,SESS_215324,,Sports,Mobile Web,203,1,0,0,0,0
INT_0029058,CUST_02186,PROD_00392,View,2026-08-27 08:41:57,SESS_215324,,Sports,Mobile Web,97,1,0,0,0,0
INT_0029059,CUST_00310,PROD_00502,Search,2026-05-22 05:49:35,SESS_979372,accessories,Gaming,Mobile App,48,0,0,0,0,0
INT_0029060,CUST_00310,PROD_00483,View,2026-05-22 05:51:14,SESS_979372,,Gaming,Mobile App,27,1,0,0,0,0
INT_0029061,CUST_00347,PROD_00469,Search,2026-04-18 11:59:35,SESS_310378,gaming,Gaming,Mobile App,40,0,0,0,0,0
INT_0029062,CUST_00347,PROD_00484,View,2026-04-18 12:00:26,SESS_310378,,Gaming,Mobile App,206,1,0,0,0,0
INT_0029063,CUST_02886,PROD_00279,Search,2026-05-14 08:43:35,SESS_847269,bedding,Home,Mobile App,38,0,0,0,0,0
INT_0029064,CUST_02886,PROD_00260,View,2026-05-14 08:45:20,SESS_847269,,Home,Mobile App,94,1,0,0,0,0
INT_0029065,CUST_02886,PROD_00257,View,2026-05-14 08:48:04,SESS_847269,,Home,Mobile App,25,1,0,0,0,0
INT_0029066,CUST_02886,PROD_00257,Wishlist,2026-05-14 08:48:04,SESS_847269,,Home,Mobile App,27,1,1,0,0,0
INT_0029067,CUST_01486,PROD_00272,Search,2026-08-15 21:57:35,SESS_914095,home,Home,Desktop,42,0,0,0,0,0
INT_0029068,CUST_01486,PROD_00266,View,2026-08-15 21:58:50,SESS_914095,,Home,Desktop,57,1,0,0,0,0
INT_0029069,CUST_01486,PROD_00266,Cart,2026-08-15 21:58:50,SESS_914095,,Home,Desktop,68,1,0,1,0,0
INT_0029070,CUST_01486,PROD_00266,Purchase,2026-08-15 21:58:50,SESS_914095,,Home,Desktop,153,1,0,1,1,0
INT_0029071,CUST_01486,PROD_00266,Rating,2026-08-19 21:58:50,SESS_914095,,Home,Desktop,61,1,0,1,1,3
INT_0029072,CUST_02711,PROD_00371,Search,2026-08-14 10:37:35,SESS_378441,living room,Furniture,Mobile App,48,0,0,0,0,0
INT_0029073,CUST_02711,PROD_00359,View,2026-08-14 10:38:06,SESS_378441,,Furniture,Mobile App,202,1,0,0,0,0
INT_0029074,CUST_02711,PROD_00340,View,2026-08-14 10:39:26,SESS_378441,,Furniture,Mobile App,87,1,0,0,0,0
INT_0029075,CUST_01643,PROD_00090,Search,2026-08-18 16:29:35,SESS_733136,gaming laptops,Laptops,Tablet,20,0,0,0,0,0
INT_0029076,CUST_01643,PROD_00089,View,2026-08-18 16:30:14,SESS_733136,,Laptops,Tablet,201,1,0,0,0,0
INT_0029077,CUST_01643,PROD_00089,Wishlist,2026-08-18 16:30:14,SESS_733136,,Laptops,Tablet,23,1,1,0,0,0
INT_0029078,CUST_01643,PROD_00114,View,2026-08-18 16:32:09,SESS_733136,,Laptops,Tablet,185,1,0,0,0,0
INT_0029079,CUST_01643,PROD_00098,View,2026-08-18 16:32:54,SESS_733136,,Laptops,Tablet,90,1,0,0,0,0
INT_0029080,CUST_01643,PROD_00098,Cart,2026-08-18 16:32:54,SESS_733136,,Laptops,Tablet,42,1,0,1,0,0
INT_0029081,CUST_01643,PROD_00098,Purchase,2026-08-18 16:32:54,SESS_733136,,Laptops,Tablet,139,1,0,1,1,0
INT_0029082,CUST_01643,PROD_00098,Rating,2026-08-20 16:32:54,SESS_733136,,Laptops,Tablet,33,1,0,1,1,4
INT_0029083,CUST_01643,PROD_00111,View,2026-08-18 16:34:36,SESS_733136,,Laptops,Tablet,151,1,0,0,0,0
INT_0029084,CUST_01643,PROD_00111,Wishlist,2026-08-18 16:34:36,SESS_733136,,Laptops,Tablet,19,1,1,0,0,0
INT_0029085,CUST_00267,PROD_00433,Search,2026-07-22 02:37:35,SESS_234136,technology,Books,Mobile Web,29,0,0,0,0,0
INT_0029086,CUST_00267,PROD_00430,View,2026-07-22 02:38:11,SESS_234136,,Books,Mobile Web,45,1,0,0,0,0
INT_0029087,CUST_00267,PROD_00421,View,2026-07-22 02:38:47,SESS_234136,,Books,Mobile Web,53,1,0,0,0,0
INT_0029088,CUST_00267,PROD_00421,Wishlist,2026-07-22 02:38:47,SESS_234136,,Books,Mobile Web,26,1,1,0,0,0
INT_0029089,CUST_00267,PROD_00448,View,2026-07-22 02:40:12,SESS_234136,,Books,Mobile Web,180,1,0,0,0,0
INT_0029090,CUST_00425,PROD_00174,Search,2026-06-27 16:11:35,SESS_525974,footwear,Footwear,Desktop,18,0,0,0,0,0
INT_0029091,CUST_00425,PROD_00183,View,2026-06-27 16:14:08,SESS_525974,,Footwear,Desktop,113,1,0,0,0,0
INT_0029092,CUST_00425,PROD_00183,Cart,2026-06-27 16:14:08,SESS_525974,,Footwear,Desktop,51,1,0,1,0,0
INT_0029093,CUST_00425,PROD_00176,View,2026-06-27 16:16:41,SESS_525974,,Footwear,Desktop,32,1,0,0,0,0
INT_0029094,CUST_00425,PROD_00195,View,2026-06-27 16:17:50,SESS_525974,,Footwear,Desktop,101,1,0,0,0,0
INT_0029095,CUST_00425,PROD_00195,Wishlist,2026-06-27 16:17:50,SESS_525974,,Footwear,Desktop,23,1,1,0,0,0
INT_0029096,CUST_00425,PROD_00184,View,2026-06-27 16:18:37,SESS_525974,,Footwear,Desktop,93,1,0,0,0,0
INT_0029097,CUST_01684,PROD_00277,Search,2026-06-05 11:23:35,SESS_657559,home,Home,Mobile Web,56,0,0,0,0,0
INT_0029098,CUST_01684,PROD_00280,View,2026-06-05 11:24:48,SESS_657559,,Home,Mobile Web,60,1,0,0,0,0
INT_0029099,CUST_01684,PROD_00279,View,2026-06-05 11:25:21,SESS_657559,,Home,Mobile Web,27,1,0,0,0,0
INT_0029100,CUST_01684,PROD_00279,Wishlist,2026-06-05 11:25:21,SESS_657559,,Home,Mobile Web,9,1,1,0,0,0
INT_0029101,CUST_01684,PROD_00279,Cart,2026-06-05 11:25:21,SESS_657559,,Home,Mobile Web,33,1,1,1,0,0
INT_0029102,CUST_01406,PROD_00487,Search,2026-06-04 09:21:35,SESS_876146,accessories,Gaming,Desktop,55,0,0,0,0,0
INT_0029103,CUST_01406,PROD_00480,View,2026-06-04 09:22:12,SESS_876146,,Gaming,Desktop,89,1,0,0,0,0
INT_0029104,CUST_01406,PROD_00480,Cart,2026-06-04 09:22:12,SESS_876146,,Gaming,Desktop,45,1,0,1,0,0
INT_0029105,CUST_00063,PROD_00039,Search,2026-05-05 04:20:35,SESS_356262,electronics,Electronics,Mobile Web,32,0,0,0,0,0
INT_0029106,CUST_00063,PROD_00038,View,2026-05-05 04:22:47,SESS_356262,,Electronics,Mobile Web,220,1,0,0,0,0
INT_0029107,CUST_00063,PROD_00024,View,2026-05-05 04:25:28,SESS_356262,,Electronics,Mobile Web,224,1,0,0,0,0
INT_0029108,CUST_00063,PROD_00002,View,2026-05-05 04:28:22,SESS_356262,,Electronics,Mobile Web,140,1,0,0,0,0
INT_0029109,CUST_00063,PROD_00002,Wishlist,2026-05-05 04:28:22,SESS_356262,,Electronics,Mobile Web,14,1,1,0,0,0
INT_0029110,CUST_00063,PROD_00002,Cart,2026-05-05 04:28:22,SESS_356262,,Electronics,Mobile Web,44,1,1,1,0,0
INT_0029111,CUST_02840,PROD_00045,Search,2026-04-27 16:47:35,SESS_802888,mobiles,Mobiles,Tablet,27,0,0,0,0,0
INT_0029112,CUST_02840,PROD_00049,View,2026-04-27 16:50:12,SESS_802888,,Mobiles,Tablet,151,1,0,0,0,0
INT_0029113,CUST_02840,PROD_00059,View,2026-04-27 16:52:22,SESS_802888,,Mobiles,Tablet,207,1,0,0,0,0
INT_0029114,CUST_02840,PROD_00059,Cart,2026-04-27 16:52:22,SESS_802888,,Mobiles,Tablet,52,1,0,1,0,0
INT_0029115,CUST_02840,PROD_00044,View,2026-04-27 16:52:57,SESS_802888,,Mobiles,Tablet,153,1,0,0,0,0
INT_0029116,CUST_02122,PROD_00180,Search,2026-07-16 22:37:35,SESS_240594,running shoes,Footwear,Tablet,44,0,0,0,0,0
INT_0029117,CUST_02122,PROD_00177,View,2026-07-16 22:39:46,SESS_240594,,Footwear,Tablet,136,1,0,0,0,0
INT_0029118,CUST_02122,PROD_00173,View,2026-07-16 22:42:13,SESS_240594,,Footwear,Tablet,51,1,0,0,0,0
INT_0029119,CUST_02122,PROD_00201,View,2026-07-16 22:45:00,SESS_240594,,Footwear,Tablet,57,1,0,0,0,0
INT_0029120,CUST_02122,PROD_00182,View,2026-07-16 22:47:32,SESS_240594,,Footwear,Tablet,129,1,0,0,0,0
INT_0029121,CUST_02122,PROD_00182,Wishlist,2026-07-16 22:47:32,SESS_240594,,Footwear,Tablet,29,1,1,0,0,0
INT_0029122,CUST_02959,PROD_00018,Search,2026-07-18 04:12:35,SESS_176984,smart devices,Electronics,Mobile Web,20,0,0,0,0,0
INT_0029123,CUST_02959,PROD_00037,View,2026-07-18 04:14:20,SESS_176984,,Electronics,Mobile Web,161,1,0,0,0,0
INT_0029124,CUST_02959,PROD_00017,View,2026-07-18 04:15:37,SESS_176984,,Electronics,Mobile Web,156,1,0,0,0,0
INT_0029125,CUST_02423,PROD_00176,Search,2026-08-08 14:25:35,SESS_957033,footwear,Footwear,Tablet,37,0,0,0,0,0
INT_0029126,CUST_02423,PROD_00177,View,2026-08-08 14:28:12,SESS_957033,,Footwear,Tablet,44,1,0,0,0,0
INT_0029127,CUST_02423,PROD_00177,Wishlist,2026-08-08 14:28:12,SESS_957033,,Footwear,Tablet,21,1,1,0,0,0
INT_0029128,CUST_02423,PROD_00177,Cart,2026-08-08 14:28:12,SESS_957033,,Footwear,Tablet,28,1,1,1,0,0
INT_0029129,CUST_02804,PROD_00014,Search,2026-06-25 16:52:35,SESS_407603,audio,Electronics,Mobile App,51,0,0,0,0,0
INT_0029130,CUST_02804,PROD_00006,View,2026-06-25 16:55:03,SESS_407603,,Electronics,Mobile App,43,1,0,0,0,0
INT_0029131,CUST_02804,PROD_00006,Wishlist,2026-06-25 16:55:03,SESS_407603,,Electronics,Mobile App,5,1,1,0,0,0
INT_0029132,CUST_02804,PROD_00006,Cart,2026-06-25 16:55:03,SESS_407603,,Electronics,Mobile App,42,1,1,1,0,0
INT_0029133,CUST_02621,PROD_00581,Search,2026-07-24 20:14:35,SESS_714615,grocery,Grocery,Mobile Web,47,0,0,0,0,0
INT_0029134,CUST_02621,PROD_00551,View,2026-07-24 20:17:04,SESS_714615,,Grocery,Mobile Web,225,1,0,0,0,0
INT_0029135,CUST_02621,PROD_00551,Wishlist,2026-07-24 20:17:04,SESS_714615,,Grocery,Mobile Web,23,1,1,0,0,0
INT_0029136,CUST_02621,PROD_00551,Cart,2026-07-24 20:17:04,SESS_714615,,Grocery,Mobile Web,36,1,1,1,0,0
INT_0029137,CUST_01888,PROD_00220,Search,2026-07-07 02:15:35,SESS_642170,makeup,Beauty,Mobile Web,24,0,0,0,0,0
INT_0029138,CUST_01888,PROD_00222,View,2026-07-07 02:16:47,SESS_642170,,Beauty,Mobile Web,204,1,0,0,0,0
INT_0029139,CUST_01888,PROD_00250,View,2026-07-07 02:17:29,SESS_642170,,Beauty,Mobile Web,119,1,0,0,0,0
INT_0029140,CUST_01888,PROD_00231,View,2026-07-07 02:19:46,SESS_642170,,Beauty,Mobile Web,107,1,0,0,0,0
INT_0029141,CUST_01888,PROD_00231,Wishlist,2026-07-07 02:19:46,SESS_642170,,Beauty,Mobile Web,20,1,1,0,0,0
INT_0029142,CUST_01404,PROD_00389,Search,2026-08-01 16:28:35,SESS_955734,sports,Sports,Mobile Web,39,0,0,0,0,0
INT_0029143,CUST_01404,PROD_00415,View,2026-08-01 16:29:45,SESS_955734,,Sports,Mobile Web,215,1,0,0,0,0
INT_0029144,CUST_01404,PROD_00386,View,2026-08-01 16:31:36,SESS_955734,,Sports,Mobile Web,148,1,0,0,0,0
INT_0029145,CUST_01404,PROD_00396,View,2026-08-01 16:32:46,SESS_955734,,Sports,Mobile Web,133,1,0,0,0,0
INT_0029146,CUST_01404,PROD_00385,View,2026-08-01 16:35:30,SESS_955734,,Sports,Mobile Web,72,1,0,0,0,0
INT_0029147,CUST_02340,PROD_00101,Search,2026-04-19 09:36:35,SESS_765092,laptops,Laptops,Mobile App,25,0,0,0,0,0
INT_0029148,CUST_02340,PROD_00096,View,2026-04-19 09:38:45,SESS_765092,,Laptops,Mobile App,193,1,0,0,0,0
INT_0029149,CUST_01326,PROD_00421,Search,2026-08-23 20:00:35,SESS_287797,technology,Books,Desktop,51,0,0,0,0,0
INT_0029150,CUST_01326,PROD_00441,View,2026-08-23 20:01:35,SESS_287797,,Books,Desktop,193,1,0,0,0,0
INT_0029151,CUST_01326,PROD_00441,Wishlist,2026-08-23 20:01:35,SESS_287797,,Books,Desktop,23,1,1,0,0,0
INT_0029152,CUST_01326,PROD_00454,View,2026-08-23 20:02:40,SESS_287797,,Books,Desktop,50,1,0,0,0,0
INT_0029153,CUST_01326,PROD_00454,Cart,2026-08-23 20:02:40,SESS_287797,,Books,Desktop,66,1,0,1,0,0
INT_0029154,CUST_01326,PROD_00454,Purchase,2026-08-23 20:02:40,SESS_287797,,Books,Desktop,143,1,0,1,1,0
INT_0029155,CUST_01326,PROD_00424,View,2026-08-23 20:03:50,SESS_287797,,Books,Desktop,101,1,0,0,0,0
INT_0029156,CUST_02238,PROD_00319,Search,2026-07-27 04:35:35,SESS_249931,kitchen,Kitchen,Tablet,19,0,0,0,0,0
INT_0029157,CUST_02238,PROD_00321,View,2026-07-27 04:36:11,SESS_249931,,Kitchen,Tablet,68,1,0,0,0,0
INT_0029158,CUST_02238,PROD_00321,Wishlist,2026-07-27 04:36:11,SESS_249931,,Kitchen,Tablet,14,1,1,0,0,0
INT_0029159,CUST_02238,PROD_00316,View,2026-07-27 04:37:05,SESS_249931,,Kitchen,Tablet,140,1,0,0,0,0
INT_0029160,CUST_02238,PROD_00316,Cart,2026-07-27 04:37:05,SESS_249931,,Kitchen,Tablet,27,1,0,1,0,0
INT_0029161,CUST_02238,PROD_00306,View,2026-07-27 04:39:40,SESS_249931,,Kitchen,Tablet,69,1,0,0,0,0
INT_0029162,CUST_02238,PROD_00306,Wishlist,2026-07-27 04:39:40,SESS_249931,,Kitchen,Tablet,16,1,1,0,0,0
INT_0029163,CUST_02238,PROD_00306,Cart,2026-07-27 04:39:40,SESS_249931,,Kitchen,Tablet,85,1,1,1,0,0
INT_0029164,CUST_02238,PROD_00301,View,2026-07-27 04:42:09,SESS_249931,,Kitchen,Tablet,111,1,0,0,0,0
INT_0029165,CUST_02563,PROD_00286,Search,2026-04-29 13:20:35,SESS_228834,home,Home,Mobile App,44,0,0,0,0,0
INT_0029166,CUST_02563,PROD_00266,View,2026-04-29 13:21:16,SESS_228834,,Home,Mobile App,116,1,0,0,0,0
INT_0029167,CUST_02563,PROD_00266,Cart,2026-04-29 13:21:16,SESS_228834,,Home,Mobile App,34,1,0,1,0,0
INT_0029168,CUST_02563,PROD_00287,View,2026-04-29 13:22:13,SESS_228834,,Home,Mobile App,178,1,0,0,0,0
INT_0029169,CUST_00587,PROD_00053,Search,2026-07-12 01:44:35,SESS_449690,mid-range,Mobiles,Desktop,53,0,0,0,0,0
INT_0029170,CUST_00587,PROD_00081,View,2026-07-12 01:45:12,SESS_449690,,Mobiles,Desktop,127,1,0,0,0,0
INT_0029171,CUST_00587,PROD_00081,Wishlist,2026-07-12 01:45:12,SESS_449690,,Mobiles,Desktop,30,1,1,0,0,0
INT_0029172,CUST_00587,PROD_00061,View,2026-07-12 01:48:00,SESS_449690,,Mobiles,Desktop,73,1,0,0,0,0
