Product_ID,Product_Name,Category,Subcategory,Brand,Price,Discount,Final_Price,Rating,Review_Count,Stock,Popularity_Score,Product_Description,Product_Tags,Age_Group,Gender_Target,Color,Size,Created_Date,Image_URL,Status
PROD_00528,Portronics Magnetic Qi Fast Wireless Charger Stand - Olive Green,Accessories,Mobile Accessories,Portronics,3020.0,30,2114.0,4.3,72,174,47.6,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Portronics.,"charger,wireless charger,mobile,charging,portronics,accessories,olive green",25-50,All,Olive Green,Standard,2026-04-09,https://images.unsplash.com/photo-1500000000528?auto=format&fit=crop&w=600&q=80,Active
PROD_00529,Portronics Ergonomic Silent Wireless Mouse,Accessories,Computer Accessories,Portronics,6980.0,10,6282.0,3.7,25,23,44.5,Comfortable contoured shape with whisper quiet clicks and long battery. Designed with premium quality materials by Portronics.,"mouse,wireless mouse,office,computer,laptop,portronics,accessories,olive green",Teens & Youth,All,Olive Green,256GB,2026-04-04,https://images.unsplash.com/photo-1500000000529?auto=format&fit=crop&w=600&q=80,Active
PROD_00530,Spigen 9H Tempered Glass Screen Protector (2-Pack),Accessories,Mobile Accessories,Spigen,5700.0,35,3705.0,4.8,375,183,69.0,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by Spigen.,"screen protector,tempered glass,mobile,screen,spigen,accessories,olive green",All Ages,All,Olive Green,128GB,2025-06-20,https://images.unsplash.com/photo-1500000000530?auto=format&fit=crop&w=600&q=80,Active
PROD_00531,Logitech Shockproof Clear Phone Case - Charcoal,Accessories,Mobile Accessories,Logitech,3310.0,25,2482.5,3.8,316,113,56.7,Military grade drop protection slim clear bumper case. Designed with premium quality materials by Logitech.,"phone case,cover,protection,mobile,logitech,accessories,charcoal",Teens & Youth,All,Charcoal,16GB RAM,2025-01-15,https://images.unsplash.com/photo-1500000000531?auto=format&fit=crop&w=600&q=80,Active
PROD_00532,Logitech Magnetic Qi Fast Wireless Charger Stand - Rose Gold,Accessories,Mobile Accessories,Logitech,4160.0,0,4160.0,4.9,1486,150,93.8,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Logitech.,"charger,wireless charger,mobile,charging,logitech,accessories,rose gold",Teens & Youth,All,Rose Gold,256GB,2025-08-17,https://images.unsplash.com/photo-1500000000532?auto=format&fit=crop&w=600&q=80,Active
PROD_00533,Portronics Water-Resistant Laptop Backpack 15.6-inch,Accessories,Bags & Backpacks,Portronics,5200.0,20,4160.0,4.2,1040,25,87.2,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Portronics.,"bag,backpack,laptop bag,travel,office,portronics,accessories,charcoal",All Ages,All,Charcoal,Standard,2024-12-13,https://images.unsplash.com/photo-1500000000533?auto=format&fit=crop&w=600&q=80,Active
PROD_00534,Logitech Water-Resistant Laptop Backpack 15.6-inch - Charcoal,Accessories,Bags & Backpacks,Logitech,3910.0,50,1955.0,3.9,160,18,54.4,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Logitech.,"bag,backpack,laptop bag,travel,office,logitech,accessories,charcoal",All Ages,All,Charcoal,Standard,2025-02-28,https://images.unsplash.com/photo-1500000000534?auto=format&fit=crop&w=600&q=80,Active
PROD_00535,Spigen Water-Resistant Laptop Backpack 15.6-inch - Charcoal,Accessories,Bags & Backpacks,Spigen,2520.0,25,1890.0,4.8,278,209,62.1,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Spigen.,"bag,backpack,laptop bag,travel,office,spigen,accessories,charcoal",Teens & Youth,All,Charcoal,16GB RAM,2026-03-11,https://images.unsplash.com/photo-1500000000535?auto=format&fit=crop&w=600&q=80,Active
PROD_00536,Portronics Water-Resistant Laptop Backpack 15.6-inch,Accessories,Bags & Backpacks,Portronics,4520.0,50,2260.0,3.7,536,18,65.0,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Portronics.,"bag,backpack,laptop bag,travel,office,portronics,accessories,crimson red",Adults,All,Crimson Red,Standard,2025-11-04,https://images.unsplash.com/photo-1500000000536?auto=format&fit=crop&w=600&q=80,Active
PROD_00537,Portronics 9H Tempered Glass Screen Protector (2-Pack),Accessories,Mobile Accessories,Portronics,3690.0,20,2952.0,3.9,356,162,56.0,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by Portronics.,"screen protector,tempered glass,mobile,screen,portronics,accessories,midnight black",Teens & Youth,All,Midnight Black,256GB,2025-12-09,https://images.unsplash.com/photo-1500000000537?auto=format&fit=crop&w=600&q=80,Active
PROD_00538,American Tourister Water-Resistant Laptop Backpack 15.6-inch - Classic Beige,Accessories,Bags & Backpacks,American Tourister,4720.0,25,3540.0,4.6,66,71,56.5,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by American Tourister.,"bag,backpack,laptop bag,travel,office,american tourister,accessories,classic beige",Adults,All,Classic Beige,128GB,2025-12-31,https://images.unsplash.com/photo-1500000000538?auto=format&fit=crop&w=600&q=80,Active
PROD_00539,Logitech Magnetic Qi Fast Wireless Charger Stand - Rose Gold,Accessories,Mobile Accessories,Logitech,6780.0,50,3390.0,4.8,122,44,61.3,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Logitech.,"charger,wireless charger,mobile,charging,logitech,accessories,rose gold",25-50,All,Rose Gold,Default,2025-07-03,https://images.unsplash.com/photo-1500000000539?auto=format&fit=crop&w=600&q=80,Active
PROD_00540,Logitech Magnetic Qi Fast Wireless Charger Stand,Accessories,Mobile Accessories,Logitech,5220.0,25,3915.0,3.6,39,72,45.1,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Logitech.,"charger,wireless charger,mobile,charging,logitech,accessories,charcoal",18-35,All,Charcoal,Standard,2026-05-03,https://images.unsplash.com/photo-1500000000540?auto=format&fit=crop&w=600&q=80,Active
PROD_00541,Logitech Water-Resistant Laptop Backpack 15.6-inch,Accessories,Bags & Backpacks,Logitech,5300.0,40,3180.0,3.8,569,179,67.8,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Logitech.,"bag,backpack,laptop bag,travel,office,logitech,accessories,charcoal",Teens & Youth,All,Charcoal,512GB,2025-05-01,https://images.unsplash.com/photo-1500000000541?auto=format&fit=crop&w=600&q=80,Active
PROD_00542,Logitech Multi-Port 7-in-1 USB-C Hub Adapter,Accessories,Computer Accessories,Logitech,5640.0,30,3948.0,4.4,182,140,58.1,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Logitech.,"usb hub,adapter,usb-c,laptop,monitor,logitech,accessories,rose gold",All Ages,All,Rose Gold,512GB,2026-07-18,https://images.unsplash.com/photo-1500000000542?auto=format&fit=crop&w=600&q=80,Active
PROD_00543,Portronics Water-Resistant Laptop Backpack 15.6-inch - Silver,Accessories,Bags & Backpacks,Portronics,6050.0,25,4537.5,3.9,61,210,42.4,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Portronics.,"bag,backpack,laptop bag,travel,office,portronics,accessories,silver",Adults,All,Silver,512GB,2024-10-28,https://images.unsplash.com/photo-1500000000543?auto=format&fit=crop&w=600&q=80,Active
PROD_00544,Spigen Shockproof Clear Phone Case - Charcoal,Accessories,Mobile Accessories,Spigen,4240.0,15,3604.0,4.2,215,178,57.5,Military grade drop protection slim clear bumper case. Designed with premium quality materials by Spigen.,"phone case,cover,protection,mobile,spigen,accessories,charcoal",18-35,All,Charcoal,Standard,2026-02-26,https://images.unsplash.com/photo-1500000000544?auto=format&fit=crop&w=600&q=80,Active
PROD_00545,Portronics Multi-Port 7-in-1 USB-C Hub Adapter - Midnight Black,Accessories,Computer Accessories,Portronics,380.0,5,361.0,4.2,188,180,54.0,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Portronics.,"usb hub,adapter,usb-c,laptop,monitor,portronics,accessories,midnight black",All Ages,All,Midnight Black,Standard,2026-01-17,https://images.unsplash.com/photo-1500000000545?auto=format&fit=crop&w=600&q=80,Active
PROD_00546,Anker 9H Tempered Glass Screen Protector (2-Pack),Accessories,Mobile Accessories,Anker,920.0,50,460.0,4.4,94,218,49.9,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by Anker.,"screen protector,tempered glass,mobile,screen,anker,accessories,crimson red",All Ages,All,Crimson Red,128GB,2024-12-24,https://images.unsplash.com/photo-1500000000546?auto=format&fit=crop&w=600&q=80,Active
PROD_00547,Tata Organic Green Tea Herbal Infusion 100 Bags,Grocery,Beverages,Tata,1560.0,50,780.0,4.6,36,52,56.4,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Tata.,"tea,green tea,organic,beverage,detox,tata,grocery,space gray",18-35,All,Space Gray,16GB RAM,2024-09-16,https://images.unsplash.com/photo-1500000000547?auto=format&fit=crop&w=600&q=80,Active
PROD_00548,Organic India Roasted California Almonds 500g - Crimson Red,Grocery,Snacks,Organic India,1860.0,20,1488.0,4.6,215,182,63.6,Crunchy vacuum-packed premium salted California almonds. Designed with premium quality materials by Organic India.,"almonds,nuts,healthy,snack,dry fruits,organic india,grocery,crimson red",All Ages,All,Crimson Red,512GB,2025-10-02,https://images.unsplash.com/photo-1500000000548?auto=format&fit=crop&w=600&q=80,Active
PROD_00549,Nestle Cold-Pressed Extra Virgin Olive Oil 1L,Grocery,Cooking Essentials,Nestle,760.0,0,760.0,3.9,147,213,47.5,Unrefined cold-extracted Mediterranean olive oil for salads and cooking. Designed with premium quality materials by Nestle.,"olive oil,cooking,healthy,organic,grocery,nestle,grocery,space gray",All Ages,All,Space Gray,256GB,2025-06-04,https://images.unsplash.com/photo-1500000000549?auto=format&fit=crop&w=600&q=80,Active
PROD_00550,Saffola Organic Green Tea Herbal Infusion 100 Bags,Grocery,Beverages,Saffola,1060.0,10,954.0,4.3,281,115,56.4,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Saffola.,"tea,green tea,organic,beverage,detox,saffola,grocery,navy blue",Teens & Youth,All,Navy Blue,16GB RAM,2024-11-09,https://images.unsplash.com/photo-1500000000550?auto=format&fit=crop&w=600&q=80,Active
PROD_00551,Saffola Organic Green Tea Herbal Infusion 100 Bags,Grocery,Beverages,Saffola,1210.0,20,968.0,4.6,147,9,60.8,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Saffola.,"tea,green tea,organic,beverage,detox,saffola,grocery,crimson red",All Ages,All,Crimson Red,Default,2026-03-30,https://images.unsplash.com/photo-1500000000551?auto=format&fit=crop&w=600&q=80,Active
PROD_00552,Tata Organic Green Tea Herbal Infusion 100 Bags - Olive Green,Grocery,Beverages,Tata,1820.0,50,910.0,3.5,359,186,58.8,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Tata.,"tea,green tea,organic,beverage,detox,tata,grocery,olive green",18-35,All,Olive Green,256GB,2025-04-14,https://images.unsplash.com/photo-1500000000552?auto=format&fit=crop&w=600&q=80,Active
PROD_00553,Saffola Organic Raw Honey 500g - Olive Green,Grocery,Organic Foods,Saffola,160.0,35,104.0,3.7,159,142,52.7,100% pure unfiltered natural forest wildflower honey. Designed with premium quality materials by Saffola.,"honey,organic,raw,sweetener,grocery,saffola,grocery,olive green",All Ages,All,Olive Green,Standard,2025-08-27,https://images.unsplash.com/photo-1500000000553?auto=format&fit=crop&w=600&q=80,Active
PROD_00554,Organic India Cold-Pressed Extra Virgin Olive Oil 1L,Grocery,Cooking Essentials,Organic India,1730.0,25,1297.5,3.6,163,122,50.1,Unrefined cold-extracted Mediterranean olive oil for salads and cooking. Designed with premium quality materials by Organic India.,"olive oil,cooking,healthy,organic,grocery,organic india,grocery,olive green",All Ages,All,Olive Green,Default,2025-11-06,https://images.unsplash.com/photo-1500000000554?auto=format&fit=crop&w=600&q=80,Active
PROD_00555,Nestle Roasted California Almonds 500g - Rose Gold,Grocery,Snacks,Nestle,700.0,30,490.0,4.8,391,166,70.5,Crunchy vacuum-packed premium salted California almonds. Designed with premium quality materials by Nestle.,"almonds,nuts,healthy,snack,dry fruits,nestle,grocery,rose gold",Teens & Youth,All,Rose Gold,Default,2025-04-18,https://images.unsplash.com/photo-1500000000555?auto=format&fit=crop&w=600&q=80,Active
PROD_00556,Saffola Organic Green Tea Herbal Infusion 100 Bags,Grocery,Beverages,Saffola,1480.0,50,740.0,3.8,107,104,42.9,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Saffola.,"tea,green tea,organic,beverage,detox,saffola,grocery,navy blue",All Ages,All,Navy Blue,128GB,2025-02-22,https://images.unsplash.com/photo-1500000000556?auto=format&fit=crop&w=600&q=80,Active
PROD_00557,Saffola Cold-Pressed Extra Virgin Olive Oil 1L,Grocery,Cooking Essentials,Saffola,250.0,0,250.0,4.1,40,59,50.7,Unrefined cold-extracted Mediterranean olive oil for salads and cooking. Designed with premium quality materials by Saffola.,"olive oil,cooking,healthy,organic,grocery,saffola,grocery,rose gold",All Ages,All,Rose Gold,512GB,2024-10-15,https://images.unsplash.com/photo-1500000000557?auto=format&fit=crop&w=600&q=80,Active
PROD_00558,Saffola Artisan Dark Roasted Arabica Coffee Beans 250g,Grocery,Beverages,Saffola,280.0,10,252.0,4.2,20,9,47.5,Single-origin aromatic medium dark roast whole coffee beans. Designed with premium quality materials by Saffola.,"coffee,espresso,beverage,arabica,beans,saffola,grocery,rose gold",Adults,All,Rose Gold,128GB,2024-12-04,https://images.unsplash.com/photo-1500000000558?auto=format&fit=crop&w=600&q=80,Active
PROD_00559,Nestle Organic Green Tea Herbal Infusion 100 Bags - Pearl White,Grocery,Beverages,Nestle,1820.0,5,1729.0,4.1,268,48,60.1,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Nestle.,"tea,green tea,organic,beverage,detox,nestle,grocery,pearl white",18-35,All,Pearl White,Default,2026-06-25,https://images.unsplash.com/photo-1500000000559?auto=format&fit=crop&w=600&q=80,Active
PROD_00560,Tata Organic Green Tea Herbal Infusion 100 Bags,Grocery,Beverages,Tata,1640.0,30,1148.0,4.0,189,218,57.4,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Tata.,"tea,green tea,organic,beverage,detox,tata,grocery,charcoal",Adults,All,Charcoal,16GB RAM,2024-10-04,https://images.unsplash.com/photo-1500000000560?auto=format&fit=crop&w=600&q=80,Active
PROD_00561,Organic India Organic Raw Honey 500g - Space Gray,Grocery,Organic Foods,Organic India,740.0,15,629.0,4.6,234,156,57.1,100% pure unfiltered natural forest wildflower honey. Designed with premium quality materials by Organic India.,"honey,organic,raw,sweetener,grocery,organic india,grocery,space gray",Adults,All,Space Gray,Standard,2026-06-26,https://images.unsplash.com/photo-1500000000561?auto=format&fit=crop&w=600&q=80,Active
PROD_00562,Organic India Organic Green Tea Herbal Infusion 100 Bags - Pearl White,Grocery,Beverages,Organic India,1170.0,35,760.5,3.8,58,153,40.7,Antioxidant-rich whole leaf soothing detox green tea. Designed with premium quality materials by Organic India.,"tea,green tea,organic,beverage,detox,organic india,grocery,pearl white",18-35,All,Pearl White,512GB,2026-05-19,https://images.unsplash.com/photo-1500000000562?auto=format&fit=crop&w=600&q=80,Active
PROD_00563,Saffola Artisan Dark Roasted Arabica Coffee Beans 250g,Grocery,Beverages,Saffola,160.0,5,152.0,4.5,41,156,55.5,Single-origin aromatic medium dark roast whole coffee beans. Designed with premium quality materials by Saffola.,"coffee,espresso,beverage,arabica,beans,saffola,grocery,pearl white",Teens & Youth,All,Pearl White,Default,2025-06-29,https://images.unsplash.com/photo-1500000000563?auto=format&fit=crop&w=600&q=80,Active
PROD_00564,Nestle Organic Raw Honey 500g - Navy Blue,Grocery,Organic Foods,Nestle,910.0,10,819.0,4.4,17,14,50.6,100% pure unfiltered natural forest wildflower honey. Designed with premium quality materials by Nestle.,"honey,organic,raw,sweetener,grocery,nestle,grocery,navy blue",25-50,All,Navy Blue,128GB,2025-04-05,https://images.unsplash.com/photo-1500000000564?auto=format&fit=crop&w=600&q=80,Active
